GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 26.7% | 000034176 |    0.0871554  | 1.858e+04| 2.195e+04| 2.306e+04|   3.912e-03   |  6.972e-02 |  1.127e-02 |  0.000e+00 | 1.218e-02 |   1.370e-04  |  7.789e+04  |    7.448e+04   
 27.0% | 000034560 |    0.0874927  | 1.834e+04| 2.216e+04| 2.288e+04|   3.912e-03   |  7.005e-02 |  1.132e-02 |  0.000e+00 | 1.219e-02 |   3.336e-04  |  7.695e+04  |    7.450e+04   
 27.3% | 000034944 |    0.0865030  | 1.848e+04| 2.219e+04| 2.294e+04|   3.961e-03   |  6.973e-02 |  1.116e-02 |  0.000e+00 | 1.151e-02 |   3.369e-04  |  7.720e+04  |    7.452e+04   
 27.6% | 000035328 |    0.0854417  | 1.867e+04| 2.219e+04| 2.272e+04|   4.009e-03   |  6.846e-02 |  1.023e-02 |  0.000e+00 | 1.167e-02 |   3.369e-04  |  7.751e+04  |    7.454e+04   
 27.9% | 000035712 |    0.0850632  | 1.809e+04| 2.223e+04| 2.261e+04|   4.041e-03   |  6.808e-02 |  1.034e-02 |  0.000e+00 | 1.163e-02 |   3.385e-04  |  7.722e+04  |    7.456e+04   
 28.2% | 000036096 |    0.0846338  | 1.827e+04| 2.217e+04| 2.280e+04|   4.025e-03   |  6.857e-02 |  1.080e-02 |  0.000e+00 | 1.071e-02 |   3.417e-04  |  7.697e+04  |    7.458e+04   
 28.5% | 000036480 |    0.0842728  | 1.842e+04| 2.221e+04| 2.256e+04|   4.035e-03   |  6.826e-02 |  1.010e-02 |  0.000e+00 | 1.068e-02 |   3.421e-04  |  7.665e+04  |    7.459e+04   
 28.8% | 000036864 |    0.0847878  | 1.793e+04| 2.219e+04| 2.277e+04|   3.995e-03   |  6.818e-02 |  1.018e-02 |  0.000e+00 | 1.126e-02 |   3.307e-04  |  7.555e+04  |    7.460e+04   
 29.1% | 000037248 |    0.0847889  | 1.799e+04| 2.225e+04| 2.271e+04|   3.742e-03   |  6.816e-02 |  1.145e-02 |  0.000e+00 | 1.154e-02 |   1.127e-04  |  7.491e+04  |    7.460e+04   
 29.4% | 000037632 |    0.0845405  | 1.805e+04| 2.236e+04| 2.258e+04|   3.857e-03   |  6.766e-02 |  1.152e-02 |  0.000e+00 | 1.173e-02 |   2.990e-04  |  7.450e+04  |    7.460e+04   
 29.7% | 000038016 |    0.0835890  | 1.763e+04| 2.231e+04| 2.263e+04|   3.924e-03   |  6.750e-02 |  1.140e-02 |  0.000e+00 | 1.089e-02 |   3.039e-04  |  7.471e+04  |    7.460e+04   
 30.0% | 000038400 |    0.0823752  | 1.786e+04| 2.232e+04| 2.247e+04|   3.997e-03   |  6.597e-02 |  9.873e-03 |  0.000e+00 | 1.112e-02 |   3.124e-04  |  7.517e+04  |    7.460e+04   
 30.3% | 000038784 |    0.0827755  | 1.763e+04| 2.240e+04| 2.245e+04|   3.896e-03   |  6.637e-02 |  1.052e-02 |  0.000e+00 | 1.122e-02 |   3.063e-04  |  7.417e+04  |    7.460e+04   
 30.6% | 000039168 |    0.0827631  | 1.763e+04| 2.231e+04| 2.256e+04|   4.086e-03   |  6.729e-02 |  1.091e-02 |  0.000e+00 | 1.006e-02 |   2.947e-04  |  7.354e+04  |    7.459e+04   
 30.9% | 000039552 |    0.0814698  | 1.783e+04| 2.234e+04| 2.220e+04|   3.893e-03   |  6.601e-02 |  1.001e-02 |  0.000e+00 | 1.032e-02 |   3.091e-04  |  7.407e+04  |    7.459e+04   
